name,team,opponent,week,season,isHome,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
Justin Jones,LAC,PHI,9,2021,True,2,0,0,0,0,0,0
Uchenna Nwosu,LAC,PHI,9,2021,True,2,0,0,0,0,0,0
Nick Niemann,LAC,PHI,9,2021,True,1,1,0,0,0,0,0
Amen Ogbongbemiga,LAC,PHI,9,2021,True,1,1,0,0,0,0,0
Mark Webb Jr.,LAC,PHI,9,2021,True,1,1,0,0,0,0,0
Tevaughn Campbell,LAC,PHI,9,2021,True,1,1,0,0,0,0,0
T.J. Edwards,PHI,LAC,9,2021,False,14,5,0,0,0,0,0
Davion Taylor,PHI,LAC,9,2021,False,8,6,0,1,0,0,0
Rodney McLeod Jr.,PHI,LAC,9,2021,False,8,3,0,0,0,0,0
Alex Singleton,PHI,LAC,9,2021,False,6,3,0,0,0,0,0
Andre Chachere,PHI,LAC,9,2021,False,5,4,0,0,0,0,0
Zech McPhearson,PHI,LAC,9,2021,False,5,2,0,0,0,0,0
Steven Nelson,PHI,LAC,9,2021,False,4,3,0,0,0,0,0
Fletcher Cox,PHI,LAC,9,2021,False,3,3,0,1,0,0,0
Darius Slay Jr.,PHI,LAC,9,2021,False,3,3,0,0,0,0,0
Anthony Harris,PHI,LAC,9,2021,False,3,3,0,0,0,0,0
Avonte Maddox,PHI,LAC,9,2021,False,3,3,0,0,0,0,0
Javon Hargrave,PHI,LAC,9,2021,False,3,2,0,0,0,0,0
Genard Avery,PHI,LAC,9,2021,False,3,2,0,0,0,0,0
Marcus Epps,PHI,LAC,9,2021,False,3,2,0,0,0,0,0
Shaun Bradley,PHI,LAC,9,2021,False,2,1,0,0,0,0,0
Hassan Ridgeway,PHI,LAC,9,2021,False,2,0,0,0,0,0,0
Derek Barnett,PHI,LAC,9,2021,False,2,0,0,0,0,0,0
Milton Williams,PHI,LAC,9,2021,False,1,1,0,0,0,0,0
Marlon Tuipulotu,PHI,LAC,9,2021,False,1,0,0,0,0,0,0
Damontae Kazee,DAL,NYG,15,2021,True,7,3,0,0,0,0,0
Malik Hooker,DAL,NYG,15,2021,True,6,5,0,0,1,0,0
Jayron Kearse,DAL,NYG,15,2021,True,6,4,0,0,0,0,0
Keanu Neal,DAL,NYG,15,2021,True,6,4,0,0,0,0,0
Anthony Brown,DAL,NYG,15,2021,True,5,5,0,0,0,0,0
DeMarcus Lawrence,DAL,NYG,15,2021,True,5,4,0,1,1,2,0
Trevon Diggs,DAL,NYG,15,2021,True,4,3,0,0,2,0,0
Carlos Watkins,DAL,NYG,15,2021,True,4,2,0,0,0,0,0
Neville Gallimore,DAL,NYG,15,2021,True,4,1,0.5,0,0,1,0
Leighton Vander Esch,DAL,NYG,15,2021,True,3,0,0,0,0,0,0
Dorance Armstrong,DAL,NYG,15,2021,True,2,1,0.5,0,0,1,0
Quinton Bohanna,DAL,NYG,15,2021,True,2,1,0,0,0,0,0
Jourdan Lewis,DAL,NYG,15,2021,True,1,1,0,0,4,0,0
Chauncey Golston,DAL,NYG,15,2021,True,1,1,0,0,0,0,0
Kelvin Joseph,DAL,NYG,15,2021,True,1,1,0,0,0,0,0
Micah Parsons,DAL,NYG,15,2021,True,1,0,0,0,1,0,0
Randy Gregory,DAL,NYG,15,2021,True,0,0,0,0,0,1,0
Tae Crowder,NYG,DAL,15,2021,False,12,6,0,1,0,0,0
Logan Ryan,NYG,DAL,15,2021,False,10,8,0,0,0,0,0
Julian Love,NYG,DAL,15,2021,False,10,8,0,0,0,0,0
Jarren Williams,NYG,DAL,15,2021,False,5,4,0,0,1,0,0
Lorenzo Carter,NYG,DAL,15,2021,False,4,3,2,2,1,3,0
Jaylon Smith,NYG,DAL,15,2021,False,4,3,0,0,0,0,0
Azeez Ojulari,NYG,DAL,15,2021,False,4,2,0.5,0,0,1,0
Quincy Roche,NYG,DAL,15,2021,False,4,1,0.5,0,0,1,0
Leonard Williams,NYG,DAL,15,2021,False,3,3,0,0,0,1,0
Danny Shelton,NYG,DAL,15,2021,False,3,2,0,0,0,0,0
Benardrick McKinney,NYG,DAL,15,2021,False,3,1,0,0,0,0,0
Dexter Lawrence II,NYG,DAL,15,2021,False,3,0,0,0,0,1,0
Xavier McKinney,NYG,DAL,15,2021,False,3,0,0,0,0,0,0
James Bradberry IV,NYG,DAL,15,2021,False,2,2,0,0,2,0,0
Austin Johnson,NYG,DAL,15,2021,False,2,1,0,0,0,0,0
Reggie Ragland,NYG,DAL,15,2021,False,2,1,0,0,0,0,0
Elerson Smith,NYG,DAL,15,2021,False,2,1,0,0,0,0,0
Sterling Shepard,NYG,DAL,15,2021,False,1,1,0,0,0,0,0
Devontae Booker,NYG,DAL,15,2021,False,1,1,0,0,0,0,0
Alex Bachman,NYG,DAL,15,2021,False,1,1,0,0,0,0,0
Andrew Thomas,NYG,DAL,15,2021,False,1,1,0,0,0,0,0
Elijhaa Penny,NYG,DAL,15,2021,False,1,0,0,0,0,0,0
Keion Crossen,NYG,DAL,15,2021,False,1,0,0,0,0,0,0
Tyson Campbell,JAX,CIN,4,2021,True,9,4,0,1,0,0,0
Rayshawn Jenkins,JAX,CIN,4,2021,True,8,4,0,0,0,0,0
Andrew Wingard,JAX,CIN,4,2021,True,7,5,0,0,0,0,0
Myles Jack,JAX,CIN,4,2021,True,7,2,0,0,0,0,0
Damien Wilson,JAX,CIN,4,2021,True,6,3,0,0,0,0,0
Tre Herndon,JAX,CIN,4,2021,True,5,5,0,0,0,0,0
Shaquill Griffin,JAX,CIN,4,2021,True,4,4,0,0,1,0,0
Malcom Brown,JAX,CIN,4,2021,True,4,1,0,0,0,0,0
Adam Gotsis,JAX,CIN,4,2021,True,3,2,1,1,0,1,0
DaVon Hamilton,JAX,CIN,4,2021,True,3,2,0,0,0,0,0
Jihad Ward,JAX,CIN,4,2021,True,2,1,0,0,0,0,0
Josh Allen,JAX,CIN,4,2021,True,2,1,0,0,1,0,0
Daniel Thomas,JAX,CIN,4,2021,True,2,0,0,0,0,0,0
K'Lavon Chaisson,JAX,CIN,4,2021,True,1,1,0,0,0,1,0
Lerentee McCray,JAX,CIN,4,2021,True,1,0,0,0,0,0,0
Rudy Ford,JAX,CIN,4,2021,True,1,0,0,0,0,0,0
Dakota Allen,JAX,CIN,4,2021,True,1,0,0,0,0,0,0
Dawuane Smoot,JAX,CIN,4,2021,True,0,0,0,0,0,1,0
Logan Wilson,CIN,JAX,4,2021,False,10,4,1,1,0,0,0
Germaine Pratt,CIN,JAX,4,2021,False,9,5,0,1,0,0,0
Sam Hubbard,CIN,JAX,4,2021,False,6,4,0,0,0,0,0
DJ Reader,CIN,JAX,4,2021,False,6,1,0,0,0,0,0
Vonn Bell,CIN,JAX,4,2021,False,5,3,0,0,0,0,0
Trae Waynes,CIN,JAX,4,2021,False,4,4,0,0,0,0,0
Eli Apple,CIN,JAX,4,2021,False,3,3,0,0,1,0,0
Mike Hilton,CIN,JAX,4,2021,False,3,2,0,0,0,0,0
Larry Ogunjobi,CIN,JAX,4,2021,False,3,2,0,0,0,0,0
Akeem Davis-Gaither,CIN,JAX,4,2021,False,2,2,0,0,1,0,0
Brandon Wilson,CIN,JAX,4,2021,False,2,1,0,0,0,0,0
B.J. Hill,CIN,JAX,4,2021,False,2,0,0,0,0,0,0
Wyatt Ray,CIN,JAX,4,2021,False,2,0,0,0,0,0,0
Trey Hendrickson,CIN,JAX,4,2021,False,1,1,0,0,0,0,0
Jalen Davis,CIN,JAX,4,2021,False,1,1,0,0,0,0,0
Nate Landman,ATL,NO,18,2023,True,10,5,0,1,0,0,0
Richie Grant,ATL,NO,18,2023,True,10,4,1,1,0,1,0
Andre Smith,ATL,NO,18,2023,True,8,5,0,0,1,0,0
Clark Phillips III,ATL,NO,18,2023,True,6,5,0,0,1,0,0
Calais Campbell,ATL,NO,18,2023,True,5,4,1,2,0,2,0
Jessie Bates III,ATL,NO,18,2023,True,4,4,0,0,0,0,0
LaCale London,ATL,NO,18,2023,True,4,1,0,0,0,0,0
Kaden Elliss,ATL,NO,18,2023,True,3,2,0,0,0,0,0
Lorenzo Carter,ATL,NO,18,2023,True,3,2,0,0,0,0,0
David Onyemata,ATL,NO,18,2023,True,3,2,0,1,0,0,0
Arnold Ebiketie,ATL,NO,18,2023,True,3,1,0,0,0,1,0
Mike Hughes,ATL,NO,18,2023,True,2,2,0,1,0,0,0
A.J. Terrell,ATL,NO,18,2023,True,2,2,0,0,1,0,0
Albert Huggins,ATL,NO,18,2023,True,2,0,0,0,0,0,0
Ta'Quon Graham,ATL,NO,18,2023,True,2,0,0,0,0,0,0
Bud Dupree,ATL,NO,18,2023,True,1,1,1,0,0,0,0
Desmond Ridder,ATL,NO,18,2023,True,1,1,0,0,0,0,0
DeAngelo Malone,ATL,NO,18,2023,True,1,1,0,0,0,0,0
John FitzPatrick,ATL,NO,18,2023,True,1,1,0,0,0,0,0
Matthew Bergeron,ATL,NO,18,2023,True,1,1,0,0,0,0,0
Mack Hollins,ATL,NO,18,2023,True,1,0,0,0,0,0,0
Tre Flowers,ATL,NO,18,2023,True,1,0,0,0,0,0,0
KhaDarel Hodge,ATL,NO,18,2023,True,1,0,0,0,0,0,0
Micah Abernathy,ATL,NO,18,2023,True,1,0,0,0,0,0,0
Liam McCullough,ATL,NO,18,2023,True,1,0,0,0,0,0,0
Joe Gaziano,ATL,NO,18,2023,True,1,0,0,0,0,0,0
Demario Davis,NO,ATL,18,2023,False,9,5,0,2,0,0,0
Johnathan Abram,NO,ATL,18,2023,False,9,4,0,0,0,0,0
Paulson Adebo,NO,ATL,18,2023,False,7,4,0,0,1,0,0
Ugo Amadi,NO,ATL,18,2023,False,7,2,0,0,0,0,0
Carl Granderson,NO,ATL,18,2023,False,4,3,0,1,0,1,0
Pete Werner,NO,ATL,18,2023,False,4,2,0,0,0,0,0
D'Marco Jackson,NO,ATL,18,2023,False,4,1,0,0,0,0,0
Nathan Shepherd,NO,ATL,18,2023,False,3,3,1,1,0,1,0
Cameron Jordan,NO,ATL,18,2023,False,3,1,0,0,0,0,0
Tyrann Mathieu,NO,ATL,18,2023,False,3,1,0,0,1,0,0
Khalen Saunders,NO,ATL,18,2023,False,3,0,0,0,0,0,0
Tanoh Kpassagnon,NO,ATL,18,2023,False,2,1,0,0,0,0,0
Zack Baun,NO,ATL,18,2023,False,2,1,0,0,0,0,0
Jordan Howden,NO,ATL,18,2023,False,2,1,0,0,0,0,0
J.T. Gray,NO,ATL,18,2023,False,1,1,0,0,0,0,0
Isaac Yiadom,NO,ATL,18,2023,False,1,1,0,0,0,0,0
Alontae Taylor,NO,ATL,18,2023,False,1,1,0,0,1,0,0
Payton Turner,NO,ATL,18,2023,False,0,0,0,0,0,2,0
Kwity Paye,IND,NE,9,2022,True,8,7,1,1,0,1,0
DeForest Buckner,IND,NE,9,2022,True,7,4,1,1,0,3,0
Zaire Franklin,IND,NE,9,2022,True,6,5,0.5,2,0,1,0
Rodney McLeod Jr.,IND,NE,9,2022,True,6,4,0,1,0,0,0
Shaquille Leonard,IND,NE,9,2022,True,5,4,0,0,0,0,0
Grover Stewart,IND,NE,9,2022,True,5,4,0,2,0,0,0
Bobby Okereke,IND,NE,9,2022,True,4,4,0,1,0,0,0
Rodney Thomas II,IND,NE,9,2022,True,4,4,0,0,0,0,0
Stephon Gilmore,IND,NE,9,2022,True,4,3,0,0,0,0,0
Julian Blackmon,IND,NE,9,2022,True,4,2,1,0,0,1,0
Kenny Moore II,IND,NE,9,2022,True,4,2,0,0,0,0,0
Luke Rhodes,IND,NE,9,2022,True,1,1,0,0,0,0,0
Matt Haack,IND,NE,9,2022,True,1,1,0,0,0,0,0
Brandon Facyson,IND,NE,9,2022,True,1,1,0,0,0,0,0
E.J. Speed,IND,NE,9,2022,True,1,1,0,0,0,0,0
Isaiah Rodgers Sr.,IND,NE,9,2022,True,1,1,0,0,0,0,0
Yannick Ngakoue,IND,NE,9,2022,True,1,0,0.5,0,0,1,0
Nick Cross,IND,NE,9,2022,True,1,0,0,0,0,0,0
Dallis Flowers,IND,NE,9,2022,True,1,0,0,0,0,0,0
Ja'Whaun Bentley,NE,IND,9,2022,False,10,6,1,1,0,2,0
Joshua Uche,NE,IND,9,2022,False,6,5,3,3,0,2,0
Matthew Judon,NE,IND,9,2022,False,6,4,3,3,0,4,0
Adrian Phillips,NE,IND,9,2022,False,6,3,0,0,0,0,0
Jabrill Peppers,NE,IND,9,2022,False,6,3,0,0,0,0,0
Jahlani Tavai,NE,IND,9,2022,False,5,4,0.5,0,0,2,0
Devin McCourty,NE,IND,9,2022,False,4,3,0,0,2,0,0
Lawrence Guy Sr.,NE,IND,9,2022,False,4,2,0,0,0,0,0
Myles Bryant,NE,IND,9,2022,False,3,3,0,0,1,0,0
Kyle Dugger,NE,IND,9,2022,False,3,2,0,0,0,0,0
Deatrich Wise Jr.,NE,IND,9,2022,False,3,1,0.5,0,0,1,0
Brenden Schooler,NE,IND,9,2022,False,2,2,0,0,0,0,0
Raekwon McMillan,NE,IND,9,2022,False,2,1,1,1,0,1,0
Davon Godchaux,NE,IND,9,2022,False,2,1,0,0,0,0,0
Mack Wilson Sr.,NE,IND,9,2022,False,2,1,0,0,0,0,0
Jonathan Jones,NE,IND,9,2022,False,1,1,0,0,1,0,1
Jalen Mills,NE,IND,9,2022,False,1,1,0,0,2,0,0
Pierre Strong Jr.,NE,IND,9,2022,False,1,1,0,0,0,0,0
Matthew Slater,NE,IND,9,2022,False,1,0,0,0,0,0,0
Anfernee Jennings,NE,IND,9,2022,False,1,0,0,0,1,0,0
Jack Jones,NE,IND,9,2022,False,1,0,0,0,1,0,0
Marcus Jones,NE,IND,9,2022,False,1,0,0,0,0,0,0
DaMarcus Mitchell,NE,IND,9,2022,False,1,0,0,0,0,0,0
Foyesade Oluokun,JAX,TEN,14,2022,True,14,10,0,0,0,0,0
Devin Lloyd,JAX,TEN,14,2022,True,8,4,0,0,0,0,0
Andrew Wingard,JAX,TEN,14,2022,True,7,6,0,1,1,1,0
Rayshawn Jenkins,JAX,TEN,14,2022,True,6,4,0,0,0,0,0
Arden Key,JAX,TEN,14,2022,True,4,2,1,1,0,2,0
Josh Allen,JAX,TEN,14,2022,True,3,3,1,1,0,2,0
Travon Walker,JAX,TEN,14,2022,True,3,2,1,0,0,1,0
Daniel Thomas,JAX,TEN,14,2022,True,3,2,0,0,0,0,0
Darious Williams,JAX,TEN,14,2022,True,3,2,0,1,1,0,0
Roy Robertson-Harris,JAX,TEN,14,2022,True,3,1,0,0,1,0,0
Tre Herndon,JAX,TEN,14,2022,True,3,1,0,0,2,0,0
Shaquille Quarterman,JAX,TEN,14,2022,True,3,1,0,0,0,0,0
Foley Fatukasi,JAX,TEN,14,2022,True,1,1,1,1,0,1,0
Ty Summers,JAX,TEN,14,2022,True,1,1,0,0,0,0,0
DaVon Hamilton,JAX,TEN,14,2022,True,1,1,0,0,0,0,0
Chris Claybrooks,JAX,TEN,14,2022,True,1,1,0,0,0,0,0
Ross Matiscik,JAX,TEN,14,2022,True,1,0,0,0,0,0,0
K'Lavon Chaisson,JAX,TEN,14,2022,True,1,0,0,0,0,0,0
Tyson Campbell,JAX,TEN,14,2022,True,1,0,0,0,3,0,0
Adam Gotsis,JAX,TEN,14,2022,True,0,0,0,0,0,1,0
Dawuane Smoot,JAX,TEN,14,2022,True,0,0,0,0,0,1,0
Monty Rice,TEN,JAX,14,2022,False,12,7,0,1,0,0,0
Andrew Adams,TEN,JAX,14,2022,False,10,8,0,0,1,0,0
Bud Dupree,TEN,JAX,14,2022,False,6,5,0,3,0,0,0
Roger McCreary,TEN,JAX,14,2022,False,5,4,0,0,0,0,0
Terrance Mitchell,TEN,JAX,14,2022,False,4,4,0,0,0,0,0
Amani Hooker,TEN,JAX,14,2022,False,4,4,0,0,1,0,0
Dylan Cole,TEN,JAX,14,2022,False,4,2,0,0,0,0,0
Kevin Byard III,TEN,JAX,14,2022,False,3,3,0,0,2,0,0
Naquan Jones,TEN,JAX,14,2022,False,3,0,0,0,0,0,0
DeMarcus Walker,TEN,JAX,14,2022,False,2,2,0,1,0,0,0
Kevin Strong,TEN,JAX,14,2022,False,2,2,0,0,0,0,0
Greg Mabin,TEN,JAX,14,2022,False,2,1,0,0,0,0,0
Ryan Tannehill,TEN,JAX,14,2022,False,1,1,0,0,0,0,0
Joe Jones,TEN,JAX,14,2022,False,1,1,0,0,0,0,0
Joe Schobert,TEN,JAX,14,2022,False,1,1,0,0,0,0,0
Kevin Rader,TEN,JAX,14,2022,False,1,1,0,0,0,0,0
Rashad Weaver,TEN,JAX,14,2022,False,1,1,0,1,2,0,0
Ryan Stonehouse,TEN,JAX,14,2022,False,1,1,0,0,0,0,0
Dennis Daley,TEN,JAX,14,2022,False,1,1,0,0,0,0,0
Nicholas Petit-Frere,TEN,JAX,14,2022,False,1,1,0,0,0,0,0
Tarell Basham,TEN,JAX,14,2022,False,1,0,0,0,0,0,0
Dontrell Hilliard,TEN,JAX,14,2022,False,1,0,0,0,0,0,0
Josh Thompson,TEN,JAX,14,2022,False,1,0,0,0,0,0,0
Teair Tart,TEN,JAX,14,2022,False,1,0,0,0,0,0,0
Mario Edwards Jr.,TEN,JAX,14,2022,False,0,0,0,0,0,1,0
Jeffery Simmons,TEN,JAX,14,2022,False,0,0,0,0,2,0,0
Jalen Thompson,ARI,LAR,4,2021,True,10,5,0,0,1,0,0
Jordan Hicks,ARI,LAR,4,2021,True,8,6,0,0,0,0,0
Marco Wilson,ARI,LAR,4,2021,True,8,6,0,0,0,0,0
Budda Baker,ARI,LAR,4,2021,True,8,5,0,0,0,0,0
Isaiah Simmons,ARI,LAR,4,2021,True,7,4,0,0,0,0,0
Robert Alford,ARI,LAR,4,2021,True,4,4,0,0,0,0,0
Byron Murphy Jr.,ARI,LAR,4,2021,True,3,3,0,0,1,0,0
Demetrius Harris,ARI,LAR,4,2021,True,2,2,0,0,0,0,0
Markus Golden,ARI,LAR,4,2021,True,2,2,0,0,0,1,0
Devon Kennard,ARI,LAR,4,2021,True,1,1,0,0,0,0,0
Antonio Hamilton Sr.,ARI,LAR,4,2021,True,1,1,0,0,1,0,0
Ezekiel Turner,ARI,LAR,4,2021,True,1,1,0,0,0,0,0
Zach Allen,ARI,LAR,4,2021,True,1,1,0,0,0,1,0
J.J. Watt,ARI,LAR,4,2021,True,1,0,0,0,0,2,0
Leki Fotu,ARI,LAR,4,2021,True,1,0,0,0,0,0,0
Chandler Jones,ARI,LAR,4,2021,True,0,0,0,0,0,1,0
Taylor Rapp,LAR,ARI,4,2021,False,12,6,0,0,0,0,0
Sebastian Joseph-Day,LAR,ARI,4,2021,False,8,7,1,1,0,1,0
Jordan Fuller,LAR,ARI,4,2021,False,7,5,0,1,0,0,0
David Long Jr.,LAR,ARI,4,2021,False,6,5,0,0,0,0,0
Leonard Floyd,LAR,ARI,4,2021,False,5,5,1,1,0,1,0
Jalen Ramsey,LAR,ARI,4,2021,False,5,4,0,1,2,0,0
Darious Williams,LAR,ARI,4,2021,False,5,4,0,0,0,0,0
A'Shawn Robinson,LAR,ARI,4,2021,False,5,3,0,0,0,0,0
Kenny Young,LAR,ARI,4,2021,False,5,3,0,1,0,0,0
Terrell Lewis,LAR,ARI,4,2021,False,4,4,1,1,0,0,0
Aaron Donald,LAR,ARI,4,2021,False,4,0,0,0,0,0,0
Troy Reeder,LAR,ARI,4,2021,False,3,1,0,0,0,0,0
Greg Gaines,LAR,ARI,4,2021,False,3,1,0,0,0,0,0
DeSean Jackson,LAR,ARI,4,2021,False,1,1,0,0,0,0,0
Ogbo Okoronkwo,LAR,ARI,4,2021,False,1,1,0,1,0,0,0
Austin Corbett,LAR,ARI,4,2021,False,1,1,0,0,0,0,0
Buddy Howell,LAR,ARI,4,2021,False,1,1,0,0,0,0,0
Robert Rochell,LAR,ARI,4,2021,False,1,1,0,0,0,0,0
Justin Lawler,LAR,ARI,4,2021,False,1,0,0,0,0,0,0
Jonah Williams,LAR,ARI,4,2021,False,1,0,0,0,0,0,0
Zaire Franklin,IND,NE,10,2023,True,15,12,0,0,0,0,0
Shaquille Leonard,IND,NE,10,2023,True,9,2,0,0,0,0,0
DeForest Buckner,IND,NE,10,2023,True,8,4,0,1,0,2,0
Kenny Moore II,IND,NE,10,2023,True,6,5,0,0,0,0,0
Jaylon Jones,IND,NE,10,2023,True,5,4,0,0,0,0,0
Dayo Odeyingbo,IND,NE,10,2023,True,4,4,3,3,0,3,0
Julian Blackmon,IND,NE,10,2023,True,4,4,0,0,2,0,0
Darrell Baker Jr.,IND,NE,10,2023,True,4,3,0,0,0,0,0
E.J. Speed,IND,NE,10,2023,True,3,3,0,0,0,0,0
Kwity Paye,IND,NE,10,2023,True,3,2,1,0,0,1,0
Samson Ebukam,IND,NE,10,2023,True,3,2,0,0,0,0,0
Tyquan Lewis,IND,NE,10,2023,True,2,2,1,1,0,2,0
Taven Bryan,IND,NE,10,2023,True,2,2,0,1,0,0,0
Eric Johnson II,IND,NE,10,2023,True,2,2,0,0,0,0,0
Rodney Thomas II,IND,NE,10,2023,True,2,2,0,0,1,0,0
Kylen Granson,IND,NE,10,2023,True,1,1,0,0,0,0,0
Ameer Speed,IND,NE,10,2023,True,1,1,0,0,0,0,0
Adetomiwa Adebawore,IND,NE,10,2023,True,1,1,0,0,0,1,0
Davon Godchaux,NE,IND,10,2023,False,8,4,0,0,0,0,0
Jahlani Tavai,NE,IND,10,2023,False,7,4,0,0,1,0,0
Anfernee Jennings,NE,IND,10,2023,False,7,4,0,0,0,0,0
Jabrill Peppers,NE,IND,10,2023,False,5,3,0,1,0,0,0
Kyle Dugger,NE,IND,10,2023,False,4,3,0,0,0,0,0
Christian Barmore,NE,IND,10,2023,False,4,2,0,1,0,1,0
Shaun Wade,NE,IND,10,2023,False,3,3,0,1,0,0,0
Jalen Mills,NE,IND,10,2023,False,3,2,0,0,0,0,0
Deatrich Wise Jr.,NE,IND,10,2023,False,3,1,0,0,1,0,0
Jack Jones,NE,IND,10,2023,False,2,2,0,0,0,0,0
Myles Bryant,NE,IND,10,2023,False,2,2,0,0,1,0,0
Ty Montgomery II,NE,IND,10,2023,False,1,1,0,0,0,0,0
Jonathan Jones,NE,IND,10,2023,False,1,1,0,0,0,0,0
Pharaoh Brown,NE,IND,10,2023,False,1,1,0,0,0,0,0
Calvin Munson,NE,IND,10,2023,False,1,1,0,0,0,0,0
Mack Wilson Sr.,NE,IND,10,2023,False,1,1,0,0,0,0,0
Cole Strange,NE,IND,10,2023,False,1,1,0,0,0,0,0
Keion White,NE,IND,10,2023,False,1,1,0,0,0,0,0
Lawrence Guy Sr.,NE,IND,10,2023,False,1,0,0,0,1,0,0
Cody Barton,SEA,NO,5,2022,True,12,7,0,0,0,0,0
Jordyn Brooks,SEA,NO,5,2022,True,11,7,0,0,1,1,0
Quandre Diggs,SEA,NO,5,2022,True,8,4,0,0,0,0,0
Ryan Neal,SEA,NO,5,2022,True,7,2,0,0,1,0,0
Al Woods,SEA,NO,5,2022,True,5,3,1,1,0,1,0
Uchenna Nwosu,SEA,NO,5,2022,True,5,3,0,0,0,0,0
Bryan Mone,SEA,NO,5,2022,True,5,2,0,0,0,0,0
Riq Woolen,SEA,NO,5,2022,True,4,3,0,0,1,0,0
Michael Jackson,SEA,NO,5,2022,True,3,3,0,0,1,0,0
Joey Blount,SEA,NO,5,2022,True,3,3,0,0,0,0,0
Poona Ford,SEA,NO,5,2022,True,3,1,0,0,0,0,0
Darrell Taylor,SEA,NO,5,2022,True,2,2,0,0,0,0,0
Boye Mafe,SEA,NO,5,2022,True,2,2,0,0,0,1,0
Shelby Harris,SEA,NO,5,2022,True,2,1,0,0,0,0,0
Coby Bryant,SEA,NO,5,2022,True,2,1,0,0,0,1,0
DeeJay Dallas,SEA,NO,5,2022,True,2,1,0,0,0,0,0
Nick Bellore,SEA,NO,5,2022,True,1,1,0,0,0,0,0
Quinton Jefferson,SEA,NO,5,2022,True,1,1,0,0,0,0,0
Josh Jones,SEA,NO,5,2022,True,1,1,0,0,0,1,0
Xavier Crawford,SEA,NO,5,2022,True,1,1,0,0,0,0,0
Cullen Gillaspia,SEA,NO,5,2022,True,1,0,0,0,0,0,0
Myles Adams,SEA,NO,5,2022,True,1,0,0,0,0,0,0
Paulson Adebo,NO,SEA,5,2022,False,8,6,0,0,1,0,0
Pete Werner,NO,SEA,5,2022,False,7,4,0,0,0,0,0
Tyrann Mathieu,NO,SEA,5,2022,False,5,4,0,0,0,0,0
Marcus Davenport,NO,SEA,5,2022,False,4,3,0,0,0,1,0
Justin Evans,NO,SEA,5,2022,False,4,3,0,0,0,0,0
Kaden Elliss,NO,SEA,5,2022,False,4,0,0,0,0,0,0
Cameron Jordan,NO,SEA,5,2022,False,3,3,2,3,0,2,0
Demario Davis,NO,SEA,5,2022,False,3,2,0,0,0,0,0
Carl Granderson,NO,SEA,5,2022,False,3,1,0,1,0,0,0
Malcolm Roach,NO,SEA,5,2022,False,2,0,0,0,0,0,0
J.T. Gray,NO,SEA,5,2022,False,1,1,1,0,0,0,0
Bradley Roby,NO,SEA,5,2022,False,1,1,0,0,0,0,0
Kentavius Street,NO,SEA,5,2022,False,1,1,0,0,0,0,0
Tre'Quan Smith,NO,SEA,5,2022,False,1,1,0,0,0,0,0
Shy Tuttle,NO,SEA,5,2022,False,1,1,0,0,0,0,0
Andrew Dowell,NO,SEA,5,2022,False,1,1,0,0,0,0,0
David Onyemata,NO,SEA,5,2022,False,1,1,0,0,0,1,0
Chris Olave,NO,SEA,5,2022,False,1,1,0,0,0,0,0
Dwayne Washington,NO,SEA,5,2022,False,1,0,0,0,0,0,0
Marshon Lattimore,NO,SEA,5,2022,False,0,0,0,0,1,0,0
Zyon McCollum,TB,ATL,14,2023,True,9,6,0,0,2,0,0
Antoine Winfield Jr.,TB,ATL,14,2023,True,8,4,1,0,0,1,0
K.J. Britt,TB,ATL,14,2023,True,8,4,0,0,1,0,0
Lavonte David,TB,ATL,14,2023,True,6,4,0,0,1,0,0
Anthony Nelson,TB,ATL,14,2023,True,5,2,0,0,0,0,0
Carlton Davis III,TB,ATL,14,2023,True,4,4,0,0,3,0,0
Ryan Neal,TB,ATL,14,2023,True,4,3,0,0,0,0,0
Shaquil Barrett,TB,ATL,14,2023,True,4,2,0,0,0,0,0
Calijah Kancey,TB,ATL,14,2023,True,3,2,1,1,0,1,0
Joe Tryon-Shoyinka,TB,ATL,14,2023,True,3,2,0,0,0,0,0
Logan Hall,TB,ATL,14,2023,True,3,2,0,0,0,0,0
Greg Gaines,TB,ATL,14,2023,True,3,1,1,0,0,1,0
Yaya Diaby,TB,ATL,14,2023,True,3,1,0,0,0,0,0
Chase Edmonds,TB,ATL,14,2023,True,2,2,0,0,0,0,0
Christian Izien,TB,ATL,14,2023,True,2,2,0,0,0,0,0
Patrick O'Connor,TB,ATL,14,2023,True,1,1,0,1,0,0,0
William Gholston,TB,ATL,14,2023,True,1,0,0,0,0,0,0
Dee Delaney,TB,ATL,14,2023,True,1,0,0,0,0,0,0
J.J. Russell,TB,ATL,14,2023,True,1,0,0,0,0,0,0
Josh Hayes,TB,ATL,14,2023,True,1,0,0,0,0,0,0
Kaevon Merriweather,TB,ATL,14,2023,True,1,0,0,0,1,0,0
Kaden Elliss,ATL,TB,14,2023,False,10,7,0,0,0,0,0
Jessie Bates III,ATL,TB,14,2023,False,9,7,0,1,1,0,0
Andre Smith,ATL,TB,14,2023,False,8,5,0,0,0,0,0
Richie Grant,ATL,TB,14,2023,False,6,4,0,0,0,0,0
Albert Huggins,ATL,TB,14,2023,False,6,2,0,0,0,0,0
Clark Phillips III,ATL,TB,14,2023,False,5,3,0,0,2,0,0
Kentavius Street,ATL,TB,14,2023,False,3,3,1,1,0,1,0
