name,espnId,season,AG,ESPNRB,LNG,MISC,NTYDS,CMP,CAR,BIG,FD,FUM,LST,TD,YDS,YDS/G,STF,SYDSL,GP,OP,PTS,TP/G,TD,TYDS,SCRIM,2PTR,CMP,SCRIM/G,YDS/G,AVG
Marquise Goodwin,15839,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,104.0,104.0,0.0
Marquise Goodwin,15839,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquise Goodwin,15839,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,23.0,23.0,0.0
Marquise Goodwin,15839,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquise Goodwin,15839,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0
Ethan Fernea,4062711,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Fernea,4062711,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Fernea,4062711,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Fernea,4062711,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Walker III,4567048,2023,0.0,64.0,15.0,0.0,64.0,64.0,12.0,0.0,3.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,64.0,67.0,0.0,0.0,67.0,64.0,5.333
Kenneth Walker III,4567048,2023,0.0,113.0,14.0,0.0,43.0,43.0,17.0,0.0,5.0,0.0,0.0,2.0,43.0,43.0,0.0,0.0,1.0,17.0,12.0,12.0,2.0,43.0,54.0,0.0,0.0,54.0,43.0,2.529
Kenneth Walker III,4567048,2023,0.0,167.0,36.0,0.0,97.0,97.0,18.0,0.0,5.0,0.0,0.0,2.0,97.0,97.0,0.0,0.0,1.0,18.0,12.0,12.0,2.0,97.0,156.0,0.0,0.0,156.0,97.0,5.389
Kenneth Walker III,4567048,2023,0.0,114.0,31.0,0.0,79.0,79.0,17.0,0.0,4.0,0.0,0.0,1.0,79.0,79.0,0.0,0.0,1.0,17.0,6.0,6.0,1.0,79.0,79.0,0.0,0.0,79.0,79.0,4.647
Kenneth Walker III,4567048,2023,0.0,97.0,21.0,0.0,62.0,62.0,19.0,0.0,4.0,0.0,0.0,1.0,62.0,62.0,0.0,0.0,1.0,19.0,6.0,6.0,1.0,62.0,89.0,0.0,0.0,89.0,62.0,3.263
Kenneth Walker III,4567048,2023,0.0,105.0,25.0,0.0,105.0,105.0,26.0,0.0,4.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,105.0,111.0,0.0,0.0,111.0,105.0,4.038
Kenneth Walker III,4567048,2023,0.0,66.0,45.0,0.0,66.0,66.0,8.0,0.0,1.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,66.0,70.0,0.0,0.0,70.0,66.0,8.25
Kenneth Walker III,4567048,2023,0.0,16.0,6.0,0.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,17.0,16.0,1.778
Kenneth Walker III,4567048,2023,0.0,63.0,13.0,0.0,63.0,63.0,19.0,0.0,2.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,1.0,19.0,6.0,6.0,1.0,63.0,127.0,0.0,0.0,127.0,63.0,3.316
Kenneth Walker III,4567048,2023,0.0,18.0,6.0,0.0,18.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,16.0,18.0,4.5
Kenneth Walker III,4567048,2023,0.0,21.0,12.0,0.0,21.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,21.0,54.0,0.0,0.0,54.0,21.0,2.625
Kenneth Walker III,4567048,2023,0.0,121.0,23.0,0.0,86.0,86.0,19.0,0.0,6.0,0.0,0.0,1.0,86.0,86.0,0.0,0.0,1.0,19.0,6.0,6.0,1.0,86.0,112.0,0.0,0.0,112.0,86.0,4.526
Kenneth Walker III,4567048,2023,0.0,54.0,24.0,0.0,54.0,54.0,16.0,0.0,2.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,54.0,56.0,0.0,0.0,56.0,54.0,3.375
Kenneth Walker III,4567048,2023,0.0,88.0,13.0,0.0,53.0,53.0,10.0,0.0,3.0,1.0,0.0,1.0,53.0,53.0,0.0,0.0,1.0,10.0,6.0,6.0,1.0,53.0,75.0,0.0,0.0,75.0,53.0,5.3
Kenneth Walker III,4567048,2023,0.0,78.0,16.0,0.0,78.0,78.0,17.0,0.0,5.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,78.0,81.0,0.0,0.0,81.0,78.0,4.588
Kenneth Walker III,4567048,2022,0.0,10.0,8.0,0.0,10.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,15.0,10.0,2.5
Kenneth Walker III,4567048,2022,0.0,19.0,21.0,0.0,19.0,19.0,3.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,19.0,33.0,0.0,0.0,33.0,19.0,6.333
Kenneth Walker III,4567048,2022,0.0,29.0,13.0,0.0,29.0,29.0,8.0,0.0,2.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,29.0,24.0,0.0,0.0,24.0,29.0,3.625
Kenneth Walker III,4567048,2022,0.0,123.0,69.0,0.0,88.0,88.0,8.0,0.0,1.0,0.0,0.0,1.0,88.0,88.0,0.0,0.0,1.0,8.0,6.0,6.0,1.0,88.0,88.0,0.0,0.0,88.0,88.0,11.0
Kenneth Walker III,4567048,2022,0.0,132.0,34.0,0.0,97.0,97.0,21.0,0.0,5.0,0.0,0.0,1.0,97.0,97.0,0.0,0.0,1.0,21.0,6.0,6.0,1.0,97.0,110.0,0.0,0.0,110.0,97.0,4.619
Kenneth Walker III,4567048,2022,0.0,237.0,74.0,0.0,167.0,167.0,23.0,0.0,7.0,0.0,0.0,2.0,167.0,167.0,0.0,0.0,1.0,23.0,12.0,12.0,2.0,167.0,167.0,0.0,0.0,167.0,167.0,7.261
Kenneth Walker III,4567048,2022,0.0,86.0,16.0,0.0,51.0,51.0,18.0,0.0,3.0,0.0,0.0,1.0,51.0,51.0,0.0,0.0,1.0,18.0,6.0,6.0,1.0,51.0,52.0,0.0,0.0,52.0,51.0,2.833
Kenneth Walker III,4567048,2022,0.0,179.0,15.0,0.0,109.0,109.0,26.0,0.0,7.0,0.0,0.0,2.0,109.0,109.0,0.0,0.0,1.0,26.0,12.0,12.0,2.0,109.0,129.0,0.0,0.0,129.0,109.0,4.192
Kenneth Walker III,4567048,2022,0.0,17.0,5.0,0.0,17.0,17.0,10.0,0.0,2.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,17.0,72.0,0.0,0.0,72.0,17.0,1.7
Kenneth Walker III,4567048,2022,0.0,96.0,14.0,0.0,26.0,26.0,14.0,0.0,2.0,0.0,0.0,2.0,26.0,26.0,0.0,0.0,1.0,14.0,12.0,12.0,2.0,26.0,39.0,0.0,0.0,39.0,26.0,1.857
Kenneth Walker III,4567048,2022,0.0,36.0,30.0,0.0,36.0,36.0,3.0,0.0,1.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,36.0,36.0,12.0
Kenneth Walker III,4567048,2022,0.0,47.0,15.0,0.0,47.0,47.0,12.0,0.0,2.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,47.0,79.0,0.0,0.0,79.0,47.0,3.917
Kenneth Walker III,4567048,2022,0.0,107.0,20.0,0.0,107.0,107.0,26.0,0.0,6.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,107.0,105.0,0.0,0.0,105.0,107.0,4.115
Kenneth Walker III,4567048,2022,0.0,133.0,60.0,0.0,133.0,133.0,23.0,0.0,4.0,0.0,0.0,0.0,133.0,133.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,133.0,142.0,0.0,0.0,142.0,133.0,5.783
Kenneth Walker III,4567048,2022,0.0,114.0,20.0,0.0,114.0,114.0,29.0,0.0,6.0,0.0,0.0,0.0,114.0,114.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,114.0,124.0,0.0,0.0,124.0,114.0,3.931
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,317.0,0.0
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,123.0,0.0
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,251.0,0.0
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,253.0,0.0
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,226.0,0.0
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,238.0,0.0
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,212.0,0.0
Michael Palardy,17475,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0,0.0
Michael Palardy,17475,2021,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,0.0
Nick Vannett,2576399,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0
Nick Vannett,2576399,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0
Nick Vannett,2576399,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,48.0,48.0,0.0
Nick Vannett,2576399,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,44.0,44.0,0.0
Nick Vannett,2576399,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,2576399,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0
Kyric McGowan,4242270,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyric McGowan,4242270,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,152.0,0.0,0.0,0.0,0.0,152.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,243.0,0.0,0.0,0.0,0.0,243.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,51.0,0.0,0.0,0.0,0.0,51.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,210.0,0.0,0.0,0.0,0.0,210.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,367.0,0.0,0.0,0.0,0.0,367.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,67.0,0.0,0.0,0.0,0.0,67.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,315.0,0.0,0.0,0.0,0.0,315.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,159.0,0.0,0.0,0.0,0.0,159.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,247.0,0.0,0.0,0.0,0.0,247.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,15.0,0.0,274.0,0.0,0.0,0.0,0.0,274.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,346.0,0.0,0.0,0.0,0.0,346.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,181.0,0.0,0.0,0.0,0.0,181.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,472.0,0.0,0.0,0.0,0.0,472.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0
Robbie Gould,9354,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,288.0,0.0,0.0,0.0,0.0,288.0,0.0
Justin Fields,4362887,2023,0.0,44.0,10.0,0.0,248.0,248.0,9.0,0.0,2.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,1.0,50.0,6.0,6.0,1.0,275.0,59.0,0.0,0.0,59.0,275.0,6.556
Justin Fields,4362887,2023,0.0,38.0,5.0,0.0,172.0,172.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,39.0,12.0,12.0,2.0,214.0,3.0,0.0,0.0,3.0,214.0,0.75
Justin Fields,4362887,2023,0.0,47.0,17.0,0.0,134.0,134.0,11.0,0.0,4.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,1.0,36.0,6.0,6.0,1.0,146.0,47.0,0.0,0.0,47.0,146.0,4.273
Justin Fields,4362887,2023,0.0,10.0,20.0,0.0,325.0,325.0,4.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,1.0,43.0,24.0,24.0,4.0,360.0,25.0,0.0,0.0,25.0,360.0,6.25
Justin Fields,4362887,2023,0.0,57.0,14.0,0.0,330.0,330.0,11.0,0.0,6.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,1.0,43.0,24.0,24.0,4.0,339.0,57.0,0.0,0.0,57.0,339.0,5.182
Justin Fields,4362887,2023,0.0,46.0,13.0,0.0,86.0,86.0,8.0,0.0,2.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,104.0,46.0,0.0,0.0,46.0,104.0,5.75
Justin Fields,4362887,2023,0.0,104.0,29.0,0.0,255.0,255.0,18.0,0.0,4.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,1.0,43.0,6.0,6.0,1.0,273.0,104.0,0.0,0.0,104.0,273.0,5.778
Justin Fields,4362887,2023,0.0,29.0,14.0,0.0,258.0,258.0,12.0,0.0,4.0,1.0,1.0,0.0,59.0,59.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,276.0,59.0,0.0,0.0,59.0,276.0,4.917
Justin Fields,4362887,2023,0.0,93.0,19.0,0.0,252.0,252.0,12.0,0.0,4.0,0.0,0.0,1.0,58.0,58.0,0.0,0.0,1.0,48.0,12.0,12.0,2.0,281.0,58.0,0.0,0.0,58.0,281.0,4.833
Justin Fields,4362887,2023,0.0,30.0,15.0,0.0,178.0,178.0,7.0,0.0,2.0,1.0,0.0,0.0,30.0,30.0,0.0,0.0,1.0,50.0,6.0,6.0,1.0,196.0,30.0,0.0,0.0,30.0,196.0,4.286
Justin Fields,4362887,2023,0.0,132.0,39.0,0.0,267.0,267.0,9.0,0.0,5.0,0.0,0.0,1.0,97.0,97.0,0.0,0.0,1.0,37.0,12.0,12.0,2.0,267.0,97.0,0.0,0.0,97.0,267.0,10.778
Justin Fields,4362887,2023,0.0,80.0,13.0,0.0,285.0,285.0,11.0,0.0,4.0,0.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,46.0,12.0,12.0,2.0,313.0,45.0,0.0,0.0,45.0,313.0,4.091
Justin Fields,4362887,2023,0.0,27.0,7.0,0.0,144.0,144.0,8.0,0.0,4.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,175.0,27.0,0.0,0.0,27.0,175.0,3.375
Justin Fields,4362887,2022,0.0,28.0,12.0,0.0,133.0,133.0,11.0,0.0,3.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,1.0,30.0,12.0,12.0,2.0,149.0,28.0,0.0,0.0,28.0,149.0,2.545
Justin Fields,4362887,2022,0.0,55.0,7.0,0.0,68.0,68.0,8.0,0.0,1.0,1.0,0.0,1.0,20.0,20.0,0.0,0.0,1.0,22.0,6.0,6.0,1.0,90.0,20.0,0.0,0.0,20.0,90.0,2.5
Justin Fields,4362887,2022,0.0,47.0,29.0,0.0,129.0,129.0,8.0,0.0,2.0,2.0,0.0,0.0,47.0,47.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,153.0,47.0,0.0,0.0,47.0,153.0,5.875
Justin Fields,4362887,2022,0.0,37.0,16.0,0.0,207.0,207.0,7.0,0.0,4.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,226.0,52.0,0.0,0.0,52.0,226.0,7.429
