,Name,Teams,Season,POS,GP,SOLO,AST,TOT,SACK YDS,YDS,TFL,PD,INT,INT YDS,LNG,TD,FF,FR,FTD
262,Jonathon Cooper,DEN,2022,LB,14,23,25,48,2.0,13,2,0,0,0,0,0,0,0,0
263,Tony Fields II,CLE,2022,LB,17,29,19,48,0.0,0,1,1,1,16,1,1,1,1,0
264,Bryce Callahan,LAC,2022,CB,15,34,13,47,0.0,0,2,6,3,37,1,1,0,0,0
265,Marcus Peters,BAL,2022,CB,13,35,12,47,1.0,12,2,6,1,8,1,0,2,2,0
266,Cory Littleton,CAR,2022,LB,15,28,19,47,0.5,2,1,2,0,0,0,0,0,0,0
267,Andrew Van Ginkel,MIA,2022,LB,17,24,23,47,0.5,4,3,2,1,23,1,0,0,0,0
268,Zach Allen,ARI,2022,DE,13,23,24,47,5.5,41,10,8,0,0,0,0,0,0,0
269,Dre'Mont Jones,DEN,2022,DE,13,24,23,47,6.5,47,9,0,0,0,0,0,1,0,0
270,Jaylon Jones,CHI,2022,CB,16,33,14,47,0.0,0,0,2,0,0,0,0,1,0,0
271,A.J. Terrell,ATL,2022,CB,14,36,11,47,0.0,0,1,9,0,0,0,0,0,1,0
272,Derrick Barnes,DET,2022,LB,15,27,20,47,1.0,8,3,1,0,0,0,0,0,0,0
273,Chad Muma,JAX,2022,LB,16,28,19,47,1.5,2,3,1,0,0,0,0,0,0,0
274,Damone Clark,DAL,2022,LB,10,29,18,47,0.0,0,1,0,0,0,0,0,2,0,0
275,Lawrence Guy Sr.,NE,2022,DE,14,18,28,46,2.0,18,3,0,0,0,0,0,0,0,0
276,Kyle Van Noy,LAC,2022,LB,17,30,16,46,5.0,28,8,3,0,0,0,0,1,2,0
277,Montez Sweat,WSH,2022,DE,17,27,19,46,8.0,59,14,2,0,0,0,0,0,0,0
278,Anthony Nelson,TB,2022,LB,17,26,20,46,5.5,46,4,0,0,0,0,0,3,1,0
279,Jonas Griffith,DEN,2022,LB,9,26,20,46,0.0,0,0,1,1,1,1,0,0,0,0
280,Akeem Davis-Gaither,CIN,2022,LB,16,30,16,46,0.0,0,2,1,0,0,0,0,0,1,0
281,Amani Hooker,TEN,2022,S,9,39,7,46,0.0,0,1,3,1,0,1,0,1,1,0
282,Isaiah Buggs,DET,2022,DT,17,21,25,46,1.0,5,0,2,0,0,0,0,1,0,0
283,Jacob Phillips,CLE,2022,LB,7,29,17,46,2.0,4,2,1,0,0,0,0,0,0,0
284,Alontae Taylor,NO,2022,CB,13,39,7,46,0.0,0,1,11,0,0,0,0,0,0,0
285,Mike Purcell,DEN,2022,DT,17,21,24,45,1.5,3,1,0,0,0,0,0,0,1,0
286,DeAndre Houston-Carson,CHI,2022,S,17,26,19,45,0.0,0,2,1,1,18,1,0,1,0,0
287,Roy Robertson-Harris,JAX,2022,DE,17,28,17,45,3.0,21,7,4,0,0,0,0,0,0,0
288,Leonard Williams,NYG,2022,DE,12,26,19,45,2.5,19,5,0,0,0,0,0,1,2,0
289,Xavien Howard,MIA,2022,CB,15,35,10,45,0.0,0,1,12,1,0,1,0,0,2,1
290,Duke Riley,MIA,2022,LB,17,25,20,45,1.0,2,3,2,0,0,0,0,0,0,0
291,Jayon Brown,LV,2022,LB,8,29,16,45,0.0,0,0,1,0,0,0,0,0,1,0
292,Rock Ya-Sin,LV,2022,CB,11,37,8,45,0.0,0,0,7,0,0,0,0,0,0,0
293,Tae Crowder,NYG,2022,LB,13,26,19,45,1.0,8,3,1,0,0,0,0,1,0,0
294,Xavier McKinney,NYG,2022,S,9,29,16,45,1.0,8,2,5,0,0,0,0,1,0,0
295,Kwity Paye,IND,2022,DE,12,32,13,45,6.0,35,10,0,0,0,0,0,0,1,0
296,Darren Hall,ATL,2022,CB,17,29,16,45,0.0,0,1,3,0,0,0,0,1,1,0
297,Shelby Harris,SEA,2022,DT,15,24,20,44,2.0,17,5,4,0,0,0,0,0,0,0
298,K'Waun Williams,DEN,2022,CB,14,30,14,44,1.0,7,2,7,1,0,1,0,0,0,0
299,James Bradberry IV,PHI,2022,CB,17,39,5,44,0.0,0,2,17,3,54,1,1,0,0,0
300,Deion Jones,CLE,2022,LB,11,25,19,44,2.5,16,6,3,1,5,1,0,1,0,0
301,Za'Darius Smith,MIN,2022,DE,16,32,12,44,10.0,71,15,5,0,0,0,0,1,0,0
302,Chris Jones,KC,2022,DT,17,30,14,44,15.5,106,17,4,0,0,0,0,2,1,0
303,Rudy Ford,GB,2022,S,17,31,13,44,0.0,0,0,3,3,87,1,0,1,1,0
304,Ogbo Okoronkwo,HOU,2022,DE,17,32,12,44,5.0,27,9,2,0,0,0,0,1,0,0
305,Antonio Hamilton Sr.,ARI,2022,CB,10,40,4,44,0.0,0,0,5,1,0,1,0,0,0,0
306,Amani Oruwariye,DET,2022,CB,14,36,8,44,0.0,0,1,3,0,0,0,0,0,1,0
307,Bilal Nichols,LV,2022,DT,17,16,28,44,1.5,14,4,0,0,0,0,0,0,0,0
308,Azeez Al-Shaair,SF,2022,LB,13,20,24,44,0.0,0,1,0,0,0,0,0,0,1,0
309,Trent McDuffie,KC,2022,CB,11,28,16,44,1.0,12,1,7,0,0,0,0,1,0,0
310,Fletcher Cox,PHI,2022,DT,17,23,20,43,7.0,51,7,0,0,0,0,0,1,1,0
311,Sheldon Rankins,NYJ,2022,DT,15,25,18,43,3.0,22,4,0,0,0,0,0,1,0,0
312,Dean Lowry,GB,2022,DT,15,23,20,43,0.5,3,1,1,0,0,0,0,0,0,0
313,Cameron Sutton,PIT,2022,CB,16,35,8,43,0.0,0,1,15,3,26,1,0,0,0,0
314,Jihad Ward,NYG,2022,LB,17,28,15,43,3.0,12,7,4,0,0,0,0,2,0,0
315,Darius Harris,KC,2022,LB,17,23,20,43,1.5,18,3,1,0,0,0,0,0,1,0
316,Avonte Maddox,PHI,2022,CB,10,28,15,43,1.0,10,3,3,1,2,1,0,3,1,0
317,David Onyemata,NO,2022,DT,17,25,18,43,5.0,27,5,1,0,0,0,0,0,1,0
318,Osa Odighizuwa,DAL,2022,DT,17,27,16,43,4.0,27,8,0,0,0,0,0,1,0,0
319,Nick McCloud,NYG,2022,CB,14,35,8,43,1.5,12,2,7,0,0,0,0,0,0,0
320,Isaiah McDuffie,GB,2022,LB,17,27,16,43,0.0,0,0,0,0,0,0,0,0,0,0
321,Derion Kendrick,LAR,2022,CB,15,36,7,43,0.0,0,0,4,0,0,0,0,0,0,0
322,Odafe Oweh,BAL,2022,LB,17,30,13,43,3.0,24,7,0,0,0,0,0,1,1,0
323,Derek Stingley Jr.,HOU,2022,CB,9,35,8,43,1.0,0,0,5,1,9,1,0,0,0,0
324,Anthony Brown,DAL,2022,CB,12,33,9,42,0.0,0,1,7,0,0,0,0,1,0,0
325,Dalvin Tomlinson,MIN,2022,DT,13,19,23,42,2.5,21,3,0,0,0,0,0,1,1,0
326,A'Shawn Robinson,LAR,2022,DT,10,22,20,42,0.0,0,2,0,0,0,0,0,0,0,0
327,Joshua Kalu,TEN,2022,S,16,24,18,42,0.0,0,1,5,1,0,1,0,1,0,0
328,Rasheem Green,HOU,2022,DE,16,27,15,42,3.5,15,5,2,0,0,0,0,0,0,0
329,Justin Madubuike,BAL,2022,DT,17,26,16,42,5.5,21,8,3,0,0,0,0,0,0,0
330,Josh Metellus,MIN,2022,S,17,33,9,42,0.0,0,1,5,1,0,1,0,0,0,0
331,Ade Ogundeji,ATL,2022,LB,16,19,23,42,2.0,2,3,0,0,0,0,0,0,0,0
332,Benjamin St-Juste,WSH,2022,CB,12,34,8,42,2.0,12,2,7,0,0,0,0,1,0,0
333,Greg Newsome II,CLE,2022,CB,15,31,11,42,0.5,3,0,6,0,0,0,0,0,0,0
334,Jerry Jacobs,DET,2022,CB,12,37,5,42,1.0,9,4,8,1,38,1,0,0,0,0
335,M.J. Stewart,HOU,2022,S,17,30,11,41,0.0,0,1,1,0,0,0,0,1,2,0
336,Jason Pinnock,NYG,2022,S,14,34,7,41,1.5,16,2,3,0,0,0,0,1,1,0
337,Boye Mafe,SEA,2022,LB,17,28,13,41,3.0,8,3,0,0,0,0,0,0,0,0
338,Tavierre Thomas,HOU,2022,CB,10,23,18,41,0.0,0,1,1,0,0,0,0,2,0,0
339,Alim McNeill,DET,2022,DT,17,17,24,41,1.0,8,6,0,0,0,0,0,0,0,0
340,Kaiir Elam,BUF,2022,CB,13,29,12,41,0.0,0,1,4,2,0,1,0,0,0,0
341,Abdullah Anderson,ATL,2022,DT,16,15,25,40,1.0,6,2,1,0,0,0,0,0,0,0
342,Roderic Teamer,LV,2022,S,17,25,15,40,0.0,0,2,0,0,0,0,0,0,0,0
343,Joe Tryon-Shoyinka,TB,2022,LB,17,23,17,40,4.0,31,6,2,0,0,0,0,0,0,0
344,Joshua Williams,KC,2022,CB,17,29,11,40,0.0,0,1,7,1,7,1,0,0,0,0
345,Carlos Dunlap,KC,2022,DE,17,25,14,39,4.0,29,6,8,0,0,0,0,1,0,0
346,Al Woods,SEA,2022,DT,14,27,12,39,2.0,6,5,1,0,0,0,0,0,0,0
347,J.J. Watt,ARI,2022,DE,16,30,9,39,12.5,94,18,7,0,0,0,0,1,1,0
348,Terrance Mitchell,TEN,2022,CB,11,31,8,39,0.0,0,1,4,1,1,1,0,1,0,0
349,Frank Clark,KC,2022,LB,15,25,14,39,5.0,32,8,1,0,0,0,0,1,1,0
350,T.J. Watt,PIT,2022,LB,10,27,12,39,5.5,38,8,5,2,0,1,0,1,0,0
351,Andrew Billings,LV,2022,DT,14,18,21,39,1.0,8,3,0,0,0,0,0,0,0,0
352,Bradley Chubb,MIA / DEN,2022,LB,16,20,19,39,8.0,65,5,1,0,0,0,0,3,0,0
353,Marcus Jones,NE,2022,CB,15,34,5,39,0.0,0,2,7,2,87,1,1,0,1,0
354,Chandler Jones,LV,2022,DE,15,21,17,38,4.5,17,3,3,0,0,0,0,1,3,1
355,DaQuan Jones,BUF,2022,DT,16,22,16,38,2.0,15,3,0,0,0,0,0,0,1,0
356,Damien Wilson,CAR,2022,LB,17,23,15,38,2.0,12,4,0,0,0,0,0,1,0,0
357,Oren Burks,SF,2022,LB,17,15,23,38,0.5,3,1,1,0,0,0,0,0,0,0
358,Morgan Fox,LAC,2022,DE,17,24,14,38,6.5,49,8,0,0,0,0,0,0,0,0
359,John Franklin-Myers,NYJ,2022,DE,17,16,22,38,5.0,39,4,1,0,0,0,0,0,0,0
360,D.J. Wonnum,MIN,2022,LB,16,27,11,38,4.0,28,5,0,0,0,0,0,1,0,0
361,Amik Robertson,LV,2022,CB,17,29,9,38,1.0,1,2,9,2,7,1,0,1,1,1
362,Geno Stone,BAL,2022,S,17,34,4,38,0.0,0,0,1,0,0,0,0,1,1,0
363,Darnay Holmes,NYG,2022,CB,15,28,10,38,0.0,0,2,8,0,0,0,0,1,0,0
364,Logan Ryan,TB,2022,S,9,24,13,37,0.0,0,1,3,1,0,1,0,1,1,0
365,DeShawn Williams,DEN,2022,DT,17,21,16,37,4.5,9,4,3,0,0,0,0,0,0,0
366,Matt Ioannidis,CAR,2022,DT,13,17,20,37,1.0,5,5,1,0,0,0,0,1,0,0
367,Maliek Collins,HOU,2022,DT,15,27,10,37,3.5,17,9,2,0,0,0,0,0,0,0
368,Tanner Vallejo,ARI,2022,LB,17,20,17,37,0.0,0,2,1,0,0,0,0,1,0,0
369,Isaiah Oliver,ATL,2022,CB,12,25,12,37,1.0,7,3,7,1,27,1,0,0,0,0
370,Andrew Wingard,JAX,2022,S,17,27,10,37,0.0,0,2,1,1,13,1,0,1,0,0
371,Brandon Stephens,BAL,2022,CB,15,31,6,37,0.5,3,0,7,0,0,0,0,0,0,0
372,Greg Rousseau,BUF,2022,DE,13,27,10,37,8.0,61,10,4,0,0,0,0,1,0,0
373,Calais Campbell,BAL,2022,DT,14,18,18,36,5.5,49,4,2,0,0,0,0,2,0,0
374,Bradley Roby,NO,2022,CB,13,29,7,36,0.0,0,1,5,0,0,0,0,0,2,0
375,Samson Ebukam,SF,2022,DE,15,21,15,36,5.0,40,7,1,0,0,0,0,1,1,0
376,Tre Herndon,JAX,2022,CB,15,27,9,36,0.0,0,2,5,0,0,0,0,1,1,0
377,Greg Gaines,LAR,2022,DT,16,16,20,36,4.0,29,6,0,0,0,0,0,0,0,0
378,Michael Hoecht,LAR,2022,LB,17,23,13,36,4.5,24,4,0,0,0,0,0,1,0,0
379,Byron Murphy Jr.,ARI,2022,CB,9,29,7,36,0.5,5,3,4,0,0,0,0,0,2,1
380,Jordan Elliott,CLE,2022,DT,17,19,17,36,2.0,14,5,2,0,0,0,0,0,0,0
381,Roy Lopez,HOU,2022,DT,17,20,16,36,1.0,7,6,1,0,0,0,0,0,0,0
382,Mack Wilson Sr.,NE,2022,LB,17,15,21,36,1.5,10,2,1,0,0,0,0,1,0,0
383,Milton Williams,PHI,2022,DT,17,19,17,36,4.0,19,9,2,0,0,0,0,0,0,0
384,Micheal Clemons,NYJ,2022,DE,16,22,14,36,2.5,9,4,0,0,0,0,0,0,0,0
385,Sam Webb,LV,2022,CB,17,26,10,36,0.0,0,0,3,0,0,0,0,1,0,0
386,Brandon Graham,PHI,2022,DE,17,19,16,35,11.0,64,11,1,0,0,0,0,2,0,0
387,Jerry Hughes,HOU,2022,DE,17,21,14,35,9.0,61,10,1,1,14,1,0,2,0,0
388,David Mayo,WSH,2022,LB,13,14,21,35,1.0,1,2,1,0,0,0,0,0,0,0
389,Chidobe Awuzie,CIN,2022,CB,8,29,6,35,0.0,0,0,5,0,0,0,0,1,0,0
390,Raekwon McMillan,NE,2022,LB,16,26,9,35,1.0,9,5,0,0,0,0,0,0,1,1
391,Justin Hollins,LAR / GB,2022,LB,16,19,16,35,3.5,27,4,0,0,0,0,0,1,1,0
392,Poona Ford,SEA,2022,DT,17,22,13,35,3.0,19,6,2,0,0,0,0,0,0,0
393,Armon Watts,CHI,2022,DT,17,18,17,35,1.0,7,4,0,0,0,0,0,0,0,0
394,Donte Jackson,CAR,2022,CB,9,32,3,35,0.0,0,1,3,2,30,1,1,0,0,0
395,Jaylon Johnson,CHI,2022,CB,11,28,7,35,0.0,0,1,7,0,0,0,0,1,1,0
396,Leo Chenal,KC,2022,LB,17,19,16,35,1.0,1,3,0,0,0,0,0,0,0,0
397,D.J. Jones,DEN,2022,DT,15,22,12,34,2.0,14,3,6,0,0,0,0,0,0,0
398,Kindle Vildor,CHI,2022,CB,11,21,13,34,0.0,0,2,5,1,18,1,0,0,0,0
399,Ed Oliver,BUF,2022,DT,13,20,14,34,2.5,13,9,3,0,0,0,0,1,1,0
400,Isaiah Rodgers Sr.,IND,2022,CB,15,24,10,34,0.0,0,1,3,0,0,0,0,1,1,0
401,Reed Blankenship,PHI,2022,S,10,20,14,34,0.0,0,0,2,1,4,1,0,0,0,0
402,Ta'Quon Graham,ATL,2022,DT,11,15,19,34,0.0,0,1,0,0,0,0,0,0,1,0
403,Teair Tart,TEN,2022,DT,16,20,14,34,1.5,13,5,6,1,0,1,0,0,1,0
404,Rakeem Nunez-Roches,TB,2022,DT,17,19,14,33,2.0,18,5,0,0,0,0,0,0,0,0
405,Carl Lawson,NYJ,2022,DE,17,18,15,33,7.0,43,9,0,0,0,0,0,1,1,0
406,Cornell Armstrong,ATL,2022,CB,10,22,11,33,0.0,0,0,7,0,0,0,0,0,0,0
407,Jeremy Reaves,WSH,2022,S,17,20,13,33,0.0,0,0,1,0,0,0,0,0,0,0
408,Neville Gallimore,DAL,2022,DT,16,16,17,33,1.0,9,2,1,0,0,0,0,0,0,0
409,Dorance Armstrong,DAL,2022,DE,17,17,16,33,8.5,56,10,0,0,0,0,0,1,2,0
410,Raekwon Davis,MIA,2022,DT,16,13,20,33,1.0,7,1,0,0,0,0,0,0,0,0
411,Nathan Shepherd,NYJ,2022,DT,17,16,17,33,1.5,12,4,0,0,0,0,0,0,0,0
412,Bryan Cook,KC,2022,S,16,22,11,33,1.0,5,1,2,0,0,0,0,0,0,0
413,George Karlaftis,KC,2022,DE,17,18,15,33,6.0,40,8,7,0,0,0,0,0,2,0
414,DeMarcus Walker,TEN,2022,DE,17,23,9,32,7.0,47,10,0,0,0,0,0,0,0,0
415,Trey Hendrickson,CIN,2022,DE,15,22,10,32,8.0,48,6,3,0,0,0,0,3,0,0
416,Keion Crossen,MIA,2022,CB,16,20,12,32,0.0,0,0,4,0,0,0,0,0,0,0
417,Jaquan Johnson,BUF,2022,S,16,16,16,32,0.0,0,0,1,1,0,1,0,0,0,0
418,Tyrel Dodson,BUF,2022,LB,16,22,10,32,1.0,3,1,0,0,0,0,0,0,1,0
419,Rashan Gary,GB,2022,LB,9,21,11,32,6.0,45,7,1,0,0,0,0,1,1,0
420,Shaquil Barrett,TB,2022,LB,8,20,11,31,3.0,13,6,0,0,0,0,0,1,0,0
421,Jalen Mills,NE,2022,CB,10,26,5,31,0.0,0,1,5,2,28,1,0,0,0,0
422,Shaq Lawson,BUF,2022,DE,15,19,12,31,3.5,31,6,1,0,0,0,0,1,0,0
423,Vita Vea,TB,2022,DT,14,15,16,31,6.5,46,7,0,0,0,0,0,1,1,0
424,Marquise Copeland,LAR,2022,DT,15,16,15,31,1.0,0,2,0,0,0,0,0,0,0,0
425,Duke Shelley,MIN,2022,CB,11,23,8,31,0.0,0,0,8,1,0,1,0,0,0,0
426,Trevis Gipson,CHI,2022,LB,17,17,14,31,3.0,21,4,3,0,0,0,0,0,0,0
427,Sean Murphy-Bunting,TB,2022,CB,12,19,12,31,0.0,0,1,7,2,33,1,0,1,0,0
428,Leki Fotu,ARI,2022,DT,17,13,18,31,0.0,0,1,0,0,0,0,0,0,1,0
429,Malik Harrison,BAL,2022,LB,17,20,11,31,0.0,0,1,0,0,0,0,0,0,0,0
430,T.J. Slaton,GB,2022,DT,17,15,16,31,0.0,0,2,2,0,0,0,0,0,0,0
431,Dayo Odeyingbo,IND,2022,DE,17,18,13,31,5.0,37,5,0,0,0,0,0,0,0,0
432,Dennis Gardeck,ARI,2022,LB,14,22,9,31,1.0,8,2,1,1,24,1,0,1,0,0
433,Kingsley Enagbare,GB,2022,LB,17,18,13,31,3.0,8,5,3,0,0,0,0,0,0,0
434,Dane Belton,NYG,2022,S,15,24,7,31,0.0,0,1,3,2,0,1,0,0,2,0
435,Jack Jones,NE,2022,CB,13,25,5,30,0.0,0,3,6,2,40,1,1,1,1,0
436,Dominique Robinson,CHI,2022,DE,17,19,11,30,1.5,8,2,2,0,0,0,0,0,0,0
437,Arnold Ebiketie,ATL,2022,LB,16,21,9,30,2.5,19,3,2,0,0,0,0,2,0,0
438,John Cominsky,DET,2022,DE,14,18,12,30,4.0,29,5,3,0,0,0,0,1,0,0
439,Chris Harris Jr.,NO,2022,CB,10,26,3,29,1.0,4,1,3,0,0,0,0,1,0,0
440,Josh Bynes,BAL,2022,LB,7,19,10,29,1.0,7,2,2,1,0,1,0,0,0,0
441,Quinton Jefferson,SEA,2022,DT,17,17,12,29,5.5,47,6,2,0,0,0,0,0,0,0
442,Chris Wormley,PIT,2022,DE,13,13,16,29,0.5,3,3,0,0,0,0,0,1,1,0
443,Dee Delaney,TB,2022,CB,17,25,4,29,0.0,0,2,0,0,0,0,0,0,0,0
444,Al-Quadin Muhammad,CHI,2022,DE,16,15,14,29,1.0,0,1,0,0,0,0,0,1,0,0
445,Yannick Ngakoue,IND,2022,DE,15,18,11,29,9.5,63,8,0,0,0,0,0,1,0,0
446,Shaquill Griffin,JAX,2022,CB,5,23,6,29,0.0,0,3,4,0,0,0,0,0,0,0
447,Marquis Haynes Sr.,CAR,2022,LB,17,20,9,29,5.0,41,7,4,0,0,0,0,0,1,1
448,Kentavius Street,NO,2022,DT,17,13,16,29,3.5,12,5,1,0,0,0,0,0,0,0
449,Marshon Lattimore,NO,2022,CB,7,20,9,29,0.0,0,0,4,1,12,1,1,0,0,0
450,Marcus Davenport,NO,2022,LB,15,16,13,29,0.5,4,2,0,0,0,0,0,0,0,0
451,Danny Johnson,WSH,2022,CB,11,20,9,29,1.0,2,1,9,1,0,1,0,0,0,0
452,Justin Evans,NO,2022,S,15,17,12,29,0.0,0,2,2,0,0,0,0,1,0,0
453,Krys Barnes,GB,2022,LB,6,17,12,29,1.0,0,0,0,0,0,0,0,0,0,0
454,Keith Taylor Jr.,CAR,2022,CB,17,24,5,29,0.0,0,0,3,0,0,0,0,0,0,0
455,DeAngelo Malone,ATL,2022,LB,15,18,11,29,1.0,9,4,0,0,0,0,0,0,0,0
456,James Pierre,PIT,2022,CB,17,21,8,29,0.0,0,0,4,1,0,1,0,0,0,0
457,Tre Avery,TEN,2022,CB,14,23,6,29,0.0,0,1,9,0,0,0,0,0,0,0
458,Jermaine Johnson,NYJ,2022,LB,14,18,11,29,2.5,14,3,0,0,0,0,0,0,0,0
459,Bruce Irvin,SEA,2022,LB,11,18,10,28,3.5,26,5,0,0,0,0,0,0,0,0
460,Jadeveon Clowney,CLE,2022,LB,12,14,14,28,2.0,17,4,3,0,0,0,0,1,1,0
461,Hassan Ridgeway,SF,2022,DT,12,14,14,28,1.0,8,3,0,0,0,0,0,0,0,0
462,Tanoh Kpassagnon,NO,2022,DE,15,15,13,28,2.0,13,3,0,0,0,0,0,0,0,0
463,Brandon Facyson,IND,2022,CB,16,26,2,28,0.0,0,0,6,0,0,0,0,0,0,0
464,Josh Jones,SEA,2022,S,12,23,5,28,0.0,0,0,1,0,0,0,0,0,1,0
465,Michael Dogbe,ARI,2022,DE,13,14,14,28,0.0,0,1,0,0,0,0,0,0,0,0
466,Rashad Fenton,KC / ATL,2022,CB,7,21,7,28,0.0,0,0,2,0,0,0,0,0,0,0
467,K'Von Wallace,PHI,2022,S,17,21,7,28,0.0,0,1,2,0,0,0,0,0,0,0
468,Elijah Hicks,CHI,2022,S,15,15,13,28,0.0,0,0,0,0,0,0,0,1,1,0
469,Jack Gibbens,TEN,2022,LB,5,16,12,28,0.0,0,0,1,1,7,1,0,0,0,0
470,Khyiris Tonga,MIN,2022,DT,11,12,16,28,0.5,4,1,4,0,0,0,0,0,0,0
471,Alex Wright,CLE,2022,DE,17,13,15,28,0.0,0,2,5,0,0,0,0,0,1,0
472,Denico Autry,TEN,2022,DE,12,17,10,27,8.0,56,8,4,0,0,0,0,2,0,0
473,Eric Murray,HOU,2022,S,17,18,9,27,0.0,0,0,0,0,0,0,0,0,0,0
474,DJ Reader,CIN,2022,DT,11,18,9,27,0.0,0,1,4,0,0,0,0,1,2,0
475,Dante Fowler Jr.,DAL,2022,DE,17,22,5,27,6.0,49,7,2,0,0,0,0,2,0,0
476,Tre Flowers,CIN,2022,CB,15,20,7,27,0.0,0,0,3,1,0,1,0,0,0,0
477,Arden Key,JAX,2022,LB,17,16,11,27,4.5,31,5,2,0,0,0,0,0,1,0
478,Mike Danna,KC,2022,DE,13,9,18,27,5.0,34,3,0,0,0,0,0,2,0,0
479,Anfernee Jennings,NE,2022,LB,16,15,12,27,1.5,16,1,2,0,0,0,0,1,0,0
480,Pat Jones II,MIN,2022,LB,16,16,11,27,4.0,20,8,0,0,0,0,0,0,0,0
481,Rashad Weaver,TEN,2022,LB,16,18,9,27,5.5,27,7,6,0,0,0,0,2,1,0
482,Timmy Horne,ATL,2022,DT,17,13,14,27,0.0,0,0,1,0,0,0,0,0,0,0
483,Joshua Uche,NE,2022,LB,15,23,4,27,11.5,50,9,0,0,0,0,0,2,0,0
484,Jason Pierre-Paul,BAL,2022,LB,14,17,9,26,3.0,23,5,5,1,3,1,0,0,0,0
485,Justin Bethel,MIA,2022,CB,17,17,9,26,0.0,0,0,4,1,11,1,0,0,0,0
486,Mike Pennel Jr.,CHI,2022,DT,17,16,10,26,0.0,0,2,2,0,0,0,0,1,1,0
487,P.J. Williams,NO,2022,CB,11,17,9,26,0.0,0,0,2,0,0,0,0,0,0,0
488,Carlos Watkins,DAL,2022,DT,12,13,13,26,0.0,0,2,0,0,0,0,0,1,0,0
489,Jourdan Lewis,DAL,2022,CB,6,17,9,26,1.0,0,0,1,1,0,1,0,0,0,0
490,Montravius Adams,PIT,2022,DT,17,12,14,26,0.0,0,1,1,0,0,0,0,0,0,0
491,Taven Bryan,CLE,2022,DT,16,11,15,26,3.0,22,2,1,0,0,0,0,0,0,0
492,Solomon Thomas,NYJ,2022,DE,17,13,13,26,0.5,1,2,0,0,0,0,0,0,0,0
493,Matthew Adams,CHI,2022,LB,10,17,9,26,0.0,0,2,0,0,0,0,0,1,0,0
494,Clelin Ferrell,LV,2022,DE,16,8,18,26,2.0,16,3,2,0,0,0,0,0,0,0
495,Blake Cashman,HOU,2022,LB,16,19,7,26,3.0,20,4,2,0,0,0,0,0,1,0
496,Darrell Taylor,SEA,2022,LB,16,22,4,26,9.5,74,8,1,0,0,0,0,4,1,0
497,Malcolm Roach,NO,2022,DT,13,14,12,26,1.0,3,2,0,0,0,0,0,0,0,0
498,Josiah Scott,PHI,2022,CB,16,19,7,26,0.0,0,2,8,2,13,1,0,0,0,0
499,Eric Stokes,GB,2022,CB,9,21,5,26,0.0,0,0,0,0,0,0,0,0,0,0
500,Cor'Dale Flott,NYG,2022,CB,11,15,11,26,0.0,0,0,2,0,0,0,0,1,0,0
501,Jon Bostic,WSH,2022,LB,15,11,14,25,0.0,0,0,0,0,0,0,0,0,0,0
502,Daniel Sorensen,NO,2022,S,17,15,10,25,0.0,0,0,3,2,50,1,0,0,0,0
503,Bryan Mone,SEA,2022,DT,13,15,10,25,0.0,0,2,1,0,0,0,0,0,0,0
504,Derrick Nnadi,KC,2022,DT,17,11,14,25,0.0,0,1,0,0,0,0,0,0,0,0
505,Malik Reed,PIT,2022,LB,14,8,17,25,1.0,5,1,2,0,0,0,0,0,0,0
506,Casey Toohill,WSH,2022,DE,16,13,12,25,1.0,0,2,0,0,0,0,0,0,2,1
507,Jake Hansen,HOU,2022,LB,11,15,10,25,1.0,6,2,0,0,0,0,0,1,1,0
508,Cam Sample,CIN,2022,DE,16,17,8,25,2.0,11,4,0,0,0,0,0,0,0,0
509,Dee Alford,ATL,2022,CB,16,18,7,25,0.5,4,1,7,1,0,1,0,0,0,0
510,Foley Fatukasi,JAX,2022,DT,14,13,11,24,1.5,6,2,3,0,0,0,0,0,0,0
511,Zach Cunningham,TEN,2022,LB,6,15,9,24,0.0,0,0,1,0,0,0,0,0,0,0
512,Oshane Ximines,NYG,2022,LB,15,15,9,24,2.0,16,3,2,0,0,0,0,1,1,0
513,Efe Obada,WSH,2022,DE,17,14,10,24,4.0,30,4,2,0,0,0,0,0,0,0
514,Jace Whittaker,ARI,2022,CB,6,15,9,24,0.0,0,0,3,0,0,0,0,0,0,0
515,Ronnie Harrison Jr.,CLE,2022,S,16,16,8,24,0.5,4,0,1,0,0,0,0,0,0,0
516,Markus Bailey,CIN,2022,LB,16,18,6,24,0.0,0,2,0,0,0,0,0,0,0,0
517,Tomon Fox,NYG,2022,LB,16,15,9,24,1.0,0,3,0,0,0,0,0,0,0,0
518,Baron Browning,DEN,2022,LB,14,14,10,24,5.0,33,8,2,1,-6,1,0,0,0,0
519,John Ridgeway III,WSH,2022,DT,15,9,15,24,0.0,0,0,1,0,0,0,0,1,0,0
520,Zyon McCollum,TB,2022,CB,13,18,6,24,0.0,0,0,1,0,0,0,0,0,0,0
521,Travis Jones,BAL,2022,DT,15,14,10,24,1.0,6,1,1,0,0,0,0,0,0,0
522,Christian Benford,BUF,2022,CB,9,17,7,24,0.0,0,1,5,1,35,1,0,0,0,0
523,Damarion Williams,BAL,2022,CB,14,15,9,24,0.0,0,1,2,0,0,0,0,0,0,0
524,Tony Jefferson,NYG,2022,S,9,16,7,23,0.0,0,0,1,0,0,0,0,0,0,0
525,Carl Nassib,TB,2022,LB,13,15,8,23,3.5,31,6,3,0,0,0,0,0,1,0
